ID,馬名,性別,年齢,父,馬体重,オークション日,落札価格,落札時賞金,現在賞金,ROI,リンク,病歴,繁殖
1666,ヒダサワヤカ,牝,3,リアルスティール,446,2025-03-13,580000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13826,骨瘤,
1964,セカンドトゥノン,牝,2,ドレフォン,424,2024-10-10,570000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13130,蟻洞,
1198,セットオンユー,牝,3,スワーヴリチャード,398,2025-06-26,570000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14351,さく癖 / 跛行,
1933,アチェロイス,牝,7,リアルインパクト,458,2024-09-26,570000,14153000,0,-2483.0,https://auction.keiba.rakuten.co.jp/item/13098,さく癖 / ゆう癖 / 繋靭帯炎 / 骨瘤,
765,ユキノホワイト,牝,3,ウインブライト,430,2025-09-07,570000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14912,ゆう癖,
2091,ランオブザワールド,牡,3,ヤマカツエース,506,2024-10-31,570000,1230000,0,-215.8,https://auction.keiba.rakuten.co.jp/item/13258,,
1432,キナリ,牝,4,ダンカーク,520,2025-01-09,570000,1280000,0,-224.6,https://auction.keiba.rakuten.co.jp/item/13587,,
2562,アルクノワール,牝,3,シルバーステート,414,2026-02-12,570000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15649,さく癖,
1909,トロピカルタウン,牡,4,カレンブラックヒル,478,2024-09-26,570000,15850000,0,-2780.7,https://auction.keiba.rakuten.co.jp/item/13074,屈腱炎,
2038,カミーチェ,牝,2,マクフィ,394,2024-10-24,570000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13205,,
1653,シズカノウミ,牝,5,アポロキングダム,476,2025-03-06,570000,12193000,0,-2139.1,https://auction.keiba.rakuten.co.jp/item/13813,,
2355,ウイニングショット,牡,3,カリフォルニアクローム,470,2025-12-25,570000,3000000,0,-526.3,https://auction.keiba.rakuten.co.jp/item/15440,,
2301,ソラトブツバメ,牡,2,ゴールドシップ,442,2024-12-12,570000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13471,,
909,ドゴン,牡,6,ディーマジェスティ,460,2025-04-24,570000,4285000,0,-751.8,https://auction.keiba.rakuten.co.jp/item/14057,骨瘤,
1942,アダムスアップル,牝,2,ディスクリートキャット,442,2024-10-03,5690000,1025000,0,-18.0,https://auction.keiba.rakuten.co.jp/item/13107,,
551,スピリットサージ,牝,3,ブリックスアンドモルタル,446,2025-08-14,5690000,2910000,0,-51.1,https://auction.keiba.rakuten.co.jp/item/14689,旋回癖 / 骨瘤,
61,ボルザコフスキー,牡,6,キズナ,514,2025-11-13,5650000,108211000,0,-1915.2,https://auction.keiba.rakuten.co.jp/item/15300,骨折,
1979,ブリハーツ,牡,2,ディープブリランテ,412,2024-10-10,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13145,,
2161,アルビス,牡,2,ルーラーシップ,480,2024-11-14,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13329,,
1760,シャイニングキセキ,牝,4,キンシャサノキセキ,406,2025-03-27,560000,1470000,0,-262.5,https://auction.keiba.rakuten.co.jp/item/13922,骨瘤 / 鼻出血,
28,カイトアザリー,牝,2,エイシンフラッシュ,408,2025-11-06,560000,0,128000,22.9,https://auction.keiba.rakuten.co.jp/item/15262,,
2213,ユメウラナイ,牝,2,ロジャーバローズ,456,2024-11-21,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13382,,
345,ワープエンジン,牝,4,アドミラブル,494,2025-10-02,560000,2429000,0,-433.8,https://auction.keiba.rakuten.co.jp/item/15088,喘鳴症 / 脚部不安 / 骨折,
2591,グレーターグレイ,牝,3,グレーターロンドン,412,2026-02-19,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15679,さく癖,
1469,ローゼシュティア,牝,6,トーセンラー,483,2025-01-16,560000,7415000,0,-1324.1,https://auction.keiba.rakuten.co.jp/item/13624,球節炎,
967,アルマケルブ,牝,5,コパノリッキー,471,2025-05-11,560000,2549000,0,-455.2,https://auction.keiba.rakuten.co.jp/item/14116,骨折,
1753,シントーチャチャ,牝,5,キタサンブラック,432,2025-03-27,560000,4415000,0,-788.4,https://auction.keiba.rakuten.co.jp/item/13915,鼻出血,
2580,アンファール,牝,3,レッドファルクス,416,2026-02-15,560000,375000,0,-67.0,https://auction.keiba.rakuten.co.jp/item/15667,骨折 / 骨片,
1661,アジアート,牝,3,アジアエクスプレス,436,2025-03-13,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13821,さく癖,
1490,エクスペダイト,牡,3,スピルバーグ,475,2025-01-23,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13645,,
662,メイショウクレピス,牝,3,アルアイン,502,2025-08-28,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14806,,
201,ソンブレロ,牡,2,タワーオブロンドン,510,2025-10-16,560000,0,324000,57.9,https://auction.keiba.rakuten.co.jp/item/15140,跛行,
200,クイーンズステート,牝,2,シルバーステート,376,2025-10-16,560000,0,1056000,188.6,https://auction.keiba.rakuten.co.jp/item/15139,,
501,クリノニキータ,牝,8,ヴァンセンヌ,481,2025-08-07,560000,33291000,0,-5944.8,https://auction.keiba.rakuten.co.jp/item/14637,,
974,エールヴェガ,牝,3,サトノクラウン,424,2025-05-15,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14123,さく癖,
2565,サリー,牝,3,ロゴタイプ,396,2026-02-12,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15652,,
728,スマイルデイズ,牝,3,スワーヴリチャード,414,2025-09-04,560000,240000,0,-42.9,https://auction.keiba.rakuten.co.jp/item/14875,ゆう癖 / 喉頭蓋エントラップメント,
19,ナンヨーラーク,牝,2,ブリックスアンドモルタル,392,2025-10-26,560000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15201,,
875,レイデルマール,セ,7,ヘニーヒューズ,500,2025-04-20,560000,25400000,0,-4535.7,https://auction.keiba.rakuten.co.jp/item/14023,,
2136,ヨシュア,牡,3,アジアエクスプレス,476,2024-11-07,560000,3260000,0,-582.1,https://auction.keiba.rakuten.co.jp/item/13304,脚部不安 / 骨折,
2426,ガマダス,牡,3,サトノアラジン,495,2025-12-25,560000,4768000,0,-851.4,https://auction.keiba.rakuten.co.jp/item/15525,,
2542,ナイスプリンス,牝,10,フサイチセブン,,2026-02-05,5580000,20000000,0,-358.4,https://auction.keiba.rakuten.co.jp/item/15634,,○
2567,フラップシグナス,牡,7,ローエングリン,510,2026-02-12,5580000,66166000,0,-1185.8,https://auction.keiba.rakuten.co.jp/item/15654,カケス,
1742,ラジエル,牝,6,ミッキーアイル,440,2025-03-27,5520000,17890000,0,-324.1,https://auction.keiba.rakuten.co.jp/item/13904,骨折,
1910,エールミネルヴァ,牝,4,アメリカンペイトリオット,476,2024-09-26,5520000,21400000,0,-387.7,https://auction.keiba.rakuten.co.jp/item/13075,,
169,ゲルタ,牡,4,モーリス,518,2025-10-23,550000,8180000,0,-1487.3,https://auction.keiba.rakuten.co.jp/item/15187,,
1871,クリノノヴァエ,牡,2,アドミラブル,492,2024-09-19,550000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13035,,
1071,スターチャーム,牝,5,バトルプラン,482,2025-05-29,550000,2425000,0,-440.9,https://auction.keiba.rakuten.co.jp/item/14222,ゆう癖 / 炎症 / 跛行 / 骨折 / 骨片 / 骨膜炎,
78,コーントップス,牝,4,マインドユアビスケッツ,422,2025-11-13,550000,3380000,0,-614.5,https://auction.keiba.rakuten.co.jp/item/15317,感冒,
2094,ラズワルドラピス,牝,3,ジャスタウェイ,422,2024-10-31,550000,2250000,0,-409.1,https://auction.keiba.rakuten.co.jp/item/13261,,
1311,イベンチュアリー,牡,3,リアルスティール,510,2025-07-17,550000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14465,骨瘤,
1755,オレノスゴワザ,牡,6,メジロダイボサツ,492,2025-03-27,550000,3815000,0,-693.6,https://auction.keiba.rakuten.co.jp/item/13917,,
349,ララモンストル,牡,4,Mitole,502,2025-10-02,550000,4228000,0,-768.7,https://auction.keiba.rakuten.co.jp/item/15092,,
1139,ユメカウツツカ,牝,4,モーリス,421,2025-06-12,550000,3232000,0,-587.6,https://auction.keiba.rakuten.co.jp/item/14291,さく癖,
1665,ダイユウルージュ,牝,3,サンダースノー,410,2025-03-13,550000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13825,ゆう癖,
1337,ミスファントム,牝,4,スワーヴリチャード,437,2025-07-17,550000,9150000,0,-1663.6,https://auction.keiba.rakuten.co.jp/item/14492,屈腱炎 / 骨折,
861,シシャモノタルマエ,牝,4,ホッコータルマエ,443,2025-04-17,550000,3045000,0,-553.6,https://auction.keiba.rakuten.co.jp/item/14009,さく癖 / ゆう癖,
91,プリスマティカ,牝,3,ファインニードル,470,2025-11-16,550000,2754000,0,-500.7,https://auction.keiba.rakuten.co.jp/item/15332,,
1750,エイシンモシリ,牡,4,エーシントップ,513,2025-03-27,550000,4449000,0,-808.9,https://auction.keiba.rakuten.co.jp/item/13912,挫跖,
860,レタコード,牡,4,ベストウォーリア,483,2025-04-17,550000,2880000,0,-523.6,https://auction.keiba.rakuten.co.jp/item/14008,跛行,
2208,コスモベルツリー,牝,2,ダノンバラード,424,2024-11-21,550000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13377,,
1782,エイシンガーベラ,牝,3,エイシンヒカリ,422,2025-04-03,550000,60000,0,-10.9,https://auction.keiba.rakuten.co.jp/item/13945,,
1172,ルクスパラディ,牝,4,オルフェーヴル,418,2025-06-19,550000,10736000,0,-1952.0,https://auction.keiba.rakuten.co.jp/item/14325,フレグモーネ,
1090,エントロピー,牝,3,ダノンバラード,390,2025-06-05,550000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14241,,
1604,テールオブストーン,牝,3,キズナ,509,2025-02-27,5460000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13760,,
455,ヴィーゲイツ,牝,4,ヘンリーバローズ,460,2025-07-31,540000,4305000,0,-797.2,https://auction.keiba.rakuten.co.jp/item/14591,脚部不安,
1660,マイネルイージス,牡,6,ゴールドシップ,484,2025-03-06,540000,13580000,0,-2514.8,https://auction.keiba.rakuten.co.jp/item/13820,フレグモーネ / 挫跖 / 骨瘤,
2389,ディアマイサン,牡,5,ハービンジャー,548,2025-12-25,540000,13350000,0,-2472.2,https://auction.keiba.rakuten.co.jp/item/15483,OCD / 打撲 / 挫跖 / 疝痛 / 跛行,
1739,エクトゥシュタール,牡,5,リアルスティール,450,2025-03-27,540000,10263000,0,-1900.6,https://auction.keiba.rakuten.co.jp/item/13901,炎症 / 蟻洞 / 裂蹄 / 跛行,
1158,ミヤイグアス,牝,3,Dark Angel,422,2025-06-19,540000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14310,,
2125,オーヴェルトゥーレ,牝,3,サンダースノー,416,2024-11-07,540000,512000,0,-94.8,https://auction.keiba.rakuten.co.jp/item/13293,,
2321,レディーズナイト,牝,3,ダイワメジャー,463,2024-12-12,540000,3890000,0,-720.4,https://auction.keiba.rakuten.co.jp/item/13491,感冒,
748,リオンノワール,牡,3,エピカリス,440,2025-09-04,540000,1140000,0,-211.1,https://auction.keiba.rakuten.co.jp/item/14895,,
1081,キャメロン,牝,2,ホークビル,410,2025-06-01,540000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14232,,
2084,ミスフォルテ,牝,2,ミスターメロディ,472,2024-10-31,5350000,2236000,0,-41.8,https://auction.keiba.rakuten.co.jp/item/13251,,
554,ロレンツォ,牡,7,ロードカナロア,482,2025-08-14,5300000,34432000,0,-649.7,https://auction.keiba.rakuten.co.jp/item/14692,骨折,
2246,アカデミズム,牝,2,ダノンバラード,440,2024-11-28,530000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13415,裂傷,
1052,バイアーナ,牝,3,シャンハイボビー,500,2025-05-29,530000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14202,旋回癖 / 骨折 / 骨瘤,
1387,コングラツィア,牝,8,ノボジャック,452,2024-12-19,530000,12743000,0,-2404.3,https://auction.keiba.rakuten.co.jp/item/13542,ゆう癖 / フレグモーネ / 跛行 / 関節炎 / 骨折,
1292,シンデレラリバー,牝,3,ホークビル,445,2025-07-10,530000,1460000,0,-275.5,https://auction.keiba.rakuten.co.jp/item/14446,,
2428,ウィウィルウィン,牡,4,ダノンシャーク,555,2025-12-25,530000,6960000,0,-1313.2,https://auction.keiba.rakuten.co.jp/item/15532,跛行,
394,メイショウハント,牡,3,メイショウサムソン,436,2025-07-24,530000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14530,,
1857,エイシンパンゲア,牡,2,リアルインパクト,502,2024-09-12,530000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13021,OCD / 骨片,
924,フェルカド,セ,8,ハーツクライ,470,2025-04-27,530000,11695000,0,-2206.6,https://auction.keiba.rakuten.co.jp/item/14072,さく癖 / 疝痛,
530,ストラティファイド,牝,3,ロードカナロア,444,2025-08-14,530000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14668,OCD,
216,セルリアンロケット,牡,5,ミッキーロケット,468,2025-10-16,530000,1749000,0,-330.0,https://auction.keiba.rakuten.co.jp/item/15155,鼻出血,
1089,ヴェリーヌ,牝,3,ウインブライト,398,2025-06-05,530000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14240,裂傷,
1133,ラブカヒルー,牝,6,カレンブラックヒル,456,2025-06-12,530000,6476000,0,-1221.9,https://auction.keiba.rakuten.co.jp/item/14285,骨折,
1516,コスモヴィーコ,牡,4,スクリーンヒーロー,490,2025-01-30,530000,6330000,0,-1194.3,https://auction.keiba.rakuten.co.jp/item/13671,打撲 / 跛行 / 骨折,
857,ブルーシンフォニー,牡,7,スクリーンヒーロー,474,2025-04-17,5230000,74218000,0,-1419.1,https://auction.keiba.rakuten.co.jp/item/14005,,
1749,キラン,牝,4,ワールドエース,392,2025-03-27,520000,3525000,0,-677.9,https://auction.keiba.rakuten.co.jp/item/13911,屈腱炎,
1976,シタン,牝,5,エピファネイア,434,2024-10-10,520000,13817000,0,-2657.1,https://auction.keiba.rakuten.co.jp/item/13142,,
1416,エコロオーディン,牡,3,ファインニードル,519,2025-01-09,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13571,鼻出血,
438,ビップアリエル,牝,3,サンダースノー,462,2025-07-31,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14574,,
2133,バイオレットローズ,牝,3,モンテロッソ,474,2024-11-07,520000,2485000,0,-477.9,https://auction.keiba.rakuten.co.jp/item/13301,,
2581,レーヴレジェンド,牡,4,ゴールドドリーム,488,2026-02-15,520000,8170000,0,-1571.2,https://auction.keiba.rakuten.co.jp/item/15668,疝痛,
2215,キッシングセーラー,牝,2,ウインブライト,408,2024-11-21,520000,720000,0,-138.5,https://auction.keiba.rakuten.co.jp/item/13384,ゆう癖,
1433,ヴォードノエル,牝,4,ストロングリターン,446,2025-01-09,520000,3405000,0,-654.8,https://auction.keiba.rakuten.co.jp/item/13588,,
2190,マンマミーア,牡,3,アドマイヤムーン,475,2024-11-14,520000,3300000,0,-634.6,https://auction.keiba.rakuten.co.jp/item/13358,,
723,ミヤビバエル,牡,3,レイデオロ,462,2025-09-04,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14869,,
498,コルティリオ,牡,4,サトノクラウン,456,2025-08-07,520000,3680000,3680000,0.0,https://auction.keiba.rakuten.co.jp/item/14634,,
2396,リケアエスプレッソ,牡,3,カレンブラックヒル,454,2025-12-25,520000,815000,0,-156.7,https://auction.keiba.rakuten.co.jp/item/15490,骨折,
396,モズラッキー,牝,3,ゴールドシップ,426,2025-07-24,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14532,,
395,メイショウワタユキ,牝,3,ビーチパトロール,438,2025-07-24,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14531,,
295,バスターウルフ,牡,4,オルフェーヴル,522,2025-09-21,520000,10525000,10525000,0.0,https://auction.keiba.rakuten.co.jp/item/15038,,
1511,ラスベガスホワイト,牡,3,ウインブライト,484,2025-01-30,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13666,,
2381,ヴルールドロワ,牡,2,ヘンリーバローズ,504,2025-12-25,520000,2500000,0,-480.8,https://auction.keiba.rakuten.co.jp/item/15475,屈腱炎,
1146,ミコノユメ,牝,4,シニスターミニスター,459,2025-06-15,520000,800000,0,-153.8,https://auction.keiba.rakuten.co.jp/item/14298,骨瘤,
2247,エスパノーラ,牝,2,トーセンレーヴ,468,2024-11-28,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13416,,
2525,ジーティーミュウ,牝,3,ノーブルミッション,392,2026-02-05,520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15617,,
1507,アートラヴァーの23,牡,2,マテラスカイ,492,2025-01-30,5100000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13662,,
874,サンハナノアメ,牝,4,ホッコータルマエ,458,2025-04-20,510000,1352000,0,-265.1,https://auction.keiba.rakuten.co.jp/item/14022,裂蹄,
2097,ネバーシュリンク,牝,3,アポロケンタッキー,485,2024-10-31,510000,4320000,0,-847.1,https://auction.keiba.rakuten.co.jp/item/13264,,
2343,トップパワー,牡,3,ゴールドシップ,448,2025-12-25,510000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15434,骨折,
2135,ロアー,牝,3,オルフェーヴル,453,2024-11-07,510000,3055000,0,-599.0,https://auction.keiba.rakuten.co.jp/item/13303,,
884,デルマセシボン,牝,3,ストロングリターン,438,2025-04-24,510000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14032,,
1438,センチュリヒーロー,牡,5,サトノクラウン,426,2025-01-09,510000,4363000,0,-855.5,https://auction.keiba.rakuten.co.jp/item/13593,繋靭帯炎,
1111,サンライズナイト,牡,10,クロフネ,500,2025-06-05,510000,69944000,0,-13714.5,https://auction.keiba.rakuten.co.jp/item/14262,球節炎,
2435,アンボワテ,牝,3,ミッキーアイル,418,,510000,85000,0,-16.7,https://auction.keiba.rakuten.co.jp/item/14967,,
897,アルファインディ,牡,5,モーリス,442,2025-04-24,510000,5930000,0,-1162.7,https://auction.keiba.rakuten.co.jp/item/14045,骨折 / 鼻出血,
1888,アーティスティック,牡,4,パイロ,518,2024-09-19,510000,3966000,0,-777.6,https://auction.keiba.rakuten.co.jp/item/13053,,
834,オッスイレブン,牝,3,トーセンラー,414,2025-09-18,510000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14981,,
1028,サンドクルーザー,牡,4,ヴィクトワールピサ,499,2025-05-22,510000,2829000,0,-554.7,https://auction.keiba.rakuten.co.jp/item/14178,,
2051,クリノカグヤ,牝,3,アルアイン,449,2024-10-24,510000,1542000,0,-302.4,https://auction.keiba.rakuten.co.jp/item/13218,,
2503,ファーマムーン,牝,4,ミッキーロケット,448,2026-01-15,510000,3706000,0,-726.7,https://auction.keiba.rakuten.co.jp/item/15568,,
